playerId,firstName_x,lastName_x,position_x,team,name_school,season,firstName_y,lastName_y,position_y,origin,destination,transferDate,rating,stars,eligibility
4894437,Robby,Harrison,DL,Western Kentucky,RobbyHarrisonWestern Kentucky,2026,Robby,Harrison,DL,Western Kentucky,Colorado State,2026-01-15T17:48:00.000Z,0.84,3.0,Immediate
4894438,Noah,McKinney,OL,Oklahoma State,NoahMcKinneyOklahoma State,2026,Noah,McKinney,IOL,Oklahoma State,TCU,2025-10-16T16:47:00.000Z,0.89,3.0,Immediate
4894661,Durell,Robinson,RB,Auburn,DurellRobinsonAuburn,2026,Durell,Robinson,RB,Auburn,Colorado State,2026-01-19T16:47:00.000Z,0.84,3.0,Immediate
4894839,Brandon,White,WR,Hawai'i,BrandonWhiteHawai'i,2026,Brandon,White,WR,Hawai'i,Kansas State,2026-01-17T15:37:00.000Z,0.86,3.0,Immediate
4895773,Ryan,Henderson,DE,San Diego State,RyanHendersonSan Diego State,2026,Ryan,Henderson,EDGE,San Diego State,Texas A&M,2026-01-06T22:42:00.000Z,0.86,3.0,Immediate
4896022,Tyler,McMillan,OL,Illinois,TylerMcMillanIllinois,2026,Tyler,McMillan,OT,Illinois,Eastern Michigan,2026-01-13T20:42:00.000Z,0.84,3.0,Immediate
4896289,Gavin,Freeman,WR,Oklahoma State,GavinFreemanOklahoma State,2026,Gavin,Freeman,WR,Oklahoma State,Baylor,2026-01-15T22:49:00.000Z,0.86,3.0,Immediate
4896290,Aisea,Moa,LB,Michigan State,AiseaMoaMichigan State,2026,Aisea,Moa,LB,Michigan State,Michigan,2026-01-17T15:55:00.000Z,0.86,3.0,Immediate
4896318,Javan,Robinson,CB,Arizona State,JavanRobinsonArizona State,2026,Javan,Robinson,CB,Arizona State,Wisconsin,2026-01-05T22:22:00.000Z,0.86,3.0,Immediate
4896319,Nasir,Addison,DB,Kentucky,NasirAddisonKentucky,2026,Nasir,Addison,CB,Kentucky,,2026-01-06T19:51:00.000Z,,3.0,Withdrawn
4896708,KJ,Makins,CB,Baylor,KJMakinsBaylor,2026,KJ,Makins,CB,Baylor,,2026-01-01T20:31:00.000Z,,,Immediate
4897443,Harrison,Taggart,LB,California,HarrisonTaggartCalifornia,2026,Harrison,Taggart,LB,California,Utah State,2026-01-19T21:31:00.000Z,0.86,3.0,Immediate
4898017,Aaron,Karas,OL,Colorado State,AaronKarasColorado State,2026,Aaron,Karas,OT,Colorado State,Memphis,2026-01-13T16:57:00.000Z,0.85,3.0,Immediate
4898018,Josh,Sapp,TE,Clemson,JoshSappClemson,2026,Josh,Sapp,TE,Clemson,West Virginia,2026-01-11T22:00:00.000Z,0.85,3.0,Immediate
4898201,Trey,White,LB,San Diego State,TreyWhiteSan Diego State,2026,Trey,White,EDGE,San Diego State,Texas Tech,2026-01-05T14:56:00.000Z,0.86,3.0,Immediate
4898892,Joey,Schlaffer,TE,Penn State,JoeySchlafferPenn State,2026,Joey,Schlaffer,TE,Penn State,Temple,2026-01-08T21:40:00.000Z,0.85,3.0,Immediate
4899046,Brendan,Sorsby,QB,Cincinnati,BrendanSorsbyCincinnati,2026,Brendan,Sorsby,QB,Cincinnati,Texas Tech,2026-01-05T03:45:04.000Z,0.98,5.0,Immediate
4899137,Johnny,Thompson Jr.,RB,Kansas,JohnnyThompson Jr.Kansas,2026,Johnny,Thompson Jr.,RB,Kansas,Ball State,2026-01-25T00:45:00.000Z,0.84,3.0,Immediate
4899347,Stephiylan,Green,DT,Clemson,StephiylanGreenClemson,2026,Stephiylan,Green,DL,Clemson,LSU,2026-01-06T18:32:00.000Z,0.91,4.0,Immediate
4899363,Adepoju,Adebawore,DL,Oklahoma,AdepojuAdebaworeOklahoma,2026,Adepoju,Adebawore,EDGE,Oklahoma,,2026-01-12T15:32:00.000Z,,5.0,Withdrawn
4899366,Semaj,Morgan,WR,Michigan,SemajMorganMichigan,2026,Semaj,Morgan,WR,Michigan,UCLA,2026-01-07T22:42:36.000Z,0.85,3.0,Immediate
4899368,Kendrick,Raphael,RB,California,KendrickRaphaelCalifornia,2026,Kendrick,Raphael,RB,California,SMU,2026-01-13T02:00:00.000Z,0.92,4.0,Immediate
4899417,Desmond,Umeozulu,LB,South Carolina,DesmondUmeozuluSouth Carolina,2026,Desmond,Umeozulu,EDGE,South Carolina,Alabama,2026-01-15T13:45:00.000Z,0.89,3.0,Immediate
4899468,Kaden,Anderson,QB,Wyoming,KadenAndersonWyoming,2026,Kaden,Anderson,QB,Wyoming,Tarleton State,2026-01-11T15:55:00.000Z,0.85,3.0,Immediate
4899471,Kyran,Bourda,DL,Texas State,KyranBourdaTexas State,2026,Kyran,Bourda,DL,Texas State,,2026-01-08T21:24:00.000Z,,3.0,Immediate
4899472,Chris,Culliver,WR,North Carolina,ChrisCulliverNorth Carolina,2026,Chris,Culliver,WR,North Carolina,Marshall,2026-01-07T01:23:00.000Z,0.84,3.0,Immediate
4899475,Wilkin,Formby,OL,Alabama,WilkinFormbyAlabama,2026,Wilkin,Formby,OT,Alabama,Texas A&M,2026-01-07T22:20:00.000Z,0.93,4.0,Immediate
4899476,Kendrick,Gilbert,DT,Louisville,KendrickGilbertLouisville,2026,Kendrick,Gilbert,DL,Louisville,Ball State,2026-01-17T05:40:00.000Z,0.85,3.0,Immediate
4899477,AJ,Green,DL,Louisville,AJGreenLouisville,2026,AJ,Green,EDGE,Louisville,,2026-01-06T17:47:43.000Z,0.91,4.0,Withdrawn
4899483,Sammy,Omosigho,LB,Oklahoma,SammyOmosighoOklahoma,2026,Sammy,Omosigho,LB,Oklahoma,UCLA,2026-01-13T05:09:05.000Z,0.91,4.0,Immediate
4899485,Dylan,Senda,OL,Auburn,DylanSendaAuburn,2026,Dylan,Senda,OT,Auburn,Toledo,2026-01-08T04:12:39.000Z,,3.0,Immediate
4899709,Jahmad,Harmon,S,Ball State,JahmadHarmonBall State,2026,Jahmad,Harmon,S,Ball State,Massachusetts,2026-01-13T18:19:00.000Z,0.83,3.0,Immediate
4900024,Rhett,Larson,OL,Sam Houston,RhettLarsonSam Houston,2026,Rhett,Larson,IOL,Sam Houston,Western Kentucky,2026-01-16T15:49:00.000Z,0.85,3.0,Immediate
4900153,JayT,Jackson,DB,Louisiana Tech,JayTJacksonLouisiana Tech,2026,JayT,Jackson,CB,Louisiana Tech,,2025-12-25T05:52:00.000Z,,,Immediate
4900351,Noah,Bennee,TE,Weber State,NoahBenneeWeber State,2026,Noah,Bennee,TE,Weber State,Utah,2026-01-18T20:16:00.000Z,0.85,3.0,Immediate
4900640,Kyle,Parker,WR,LSU,KyleParkerLSU,2026,Kyle,Parker,WR,LSU,Ohio State,2026-01-16T16:25:00.000Z,0.87,3.0,Immediate
4900771,Marquis,Gillis,RB,Delaware State,MarquisGillisDelaware State,2026,Marquis,Gillis,RB,Delaware State,Arizona State,2026-01-07T03:46:00.000Z,0.85,3.0,Immediate
4900879,Jacquon,Gibson,WR,Massachusetts,JacquonGibsonMassachusetts,2026,Jacquon,Gibson,WR,Massachusetts,Virginia,2026-01-17T22:44:00.000Z,0.86,3.0,Immediate
4900905,Jalil,Martin,DB,Syracuse,JalilMartinSyracuse,2026,Jalil,Martin,S,Syracuse,,2026-01-05T18:58:00.000Z,,3.0,Immediate
4900914,Jaavan,Mack,DB,Western Kentucky,JaavanMackWestern Kentucky,2026,Jaavan,Mack,CB,Western Kentucky,,2026-01-17T05:26:00.000Z,,,Immediate
4901131,Tao,Johnson,DB,Utah,TaoJohnsonUtah,2026,Tao,Johnson,S,Utah,UCLA,2026-01-10T01:53:00.000Z,0.87,3.0,Immediate
4901380,Jaden,Harris,S,Georgia,JadenHarrisGeorgia,2026,Jaden,Harris,S,Georgia,Kansas,2026-01-05T23:04:00.000Z,0.85,3.0,Immediate
4901423,Terrell,Jones,DE,Virginia,TerrellJonesVirginia,2026,Terrell,Jones,DL,Virginia,South Florida,2026-01-09T20:57:00.000Z,,3.0,Immediate
4903471,Elijah,Reed,CB,Akron,ElijahReedAkron,2026,Elijah,Reed,CB,Akron,Utah,2026-01-10T01:49:00.000Z,0.85,3.0,Immediate
4904970,Javante,Mackey,LB,Arkansas State,JavanteMackeyArkansas State,2026,Javante,Mackey,LB,Arkansas State,Texas State,2026-01-21T04:49:00.000Z,0.85,3.0,Immediate
4905245,Jason,Oliver,CB,Sacramento State,JasonOliverSacramento State,2026,Jason,Oliver,CB,Sacramento State,San Diego State,2026-01-06T18:10:00.000Z,0.84,3.0,Immediate
4905600,Micah,Wing,LB,Ball State,MicahWingBall State,2026,Micah,Wing,LB,Ball State,,2026-01-14T20:25:00.000Z,,,Immediate
4905609,Fredrick,Moore,WR,Michigan,FredrickMooreMichigan,2026,Fredrick,Moore,WR,Michigan,Michigan State,2026-01-09T18:55:00.000Z,0.85,3.0,Immediate
4905690,Samuel,Okunlola,DL,Colorado,SamuelOkunlolaColorado,2026,Samuel,Okunlola,EDGE,Colorado,Virginia Tech,2026-01-21T20:28:00.000Z,0.86,3.0,Immediate
4905925,Devan,Thompkins,DL,USC,DevanThompkinsUSC,2026,Devan,Thompkins,DL,USC,Alabama,2026-01-07T17:21:00.000Z,0.94,4.0,Immediate
4906091,Isaiah,Cook,OL,Delaware State,IsaiahCookDelaware State,2026,Isaiah,Cook,IOL,Delaware State,Rutgers,2026-01-09T03:41:00.000Z,,,Immediate
4906210,Samuel,Dankah,DL,East Carolina,SamuelDankahEast Carolina,2026,Samuel,Dankah,LB,East Carolina,,2026-01-18T18:33:00.000Z,,3.0,Withdrawn
4906922,Preston,Thompson,DB,Florida International,PrestonThompsonFlorida International,2026,Preston,Thompson,S,Florida International,,2026-01-09T15:48:00.000Z,,3.0,Immediate
4907672,Adam,Samaha,PK,Akron,AdamSamahaAkron,2026,Adam,Samaha,K,Akron,Eastern Michigan,2026-01-21T17:03:00.000Z,,2.0,Immediate
4907786,Rocky,Beers,TE,Colorado State,RockyBeersColorado State,2026,Rocky,Beers,TE,Colorado State,Oklahoma,2026-01-05T21:36:00.000Z,0.85,3.0,Immediate
4908552,Dorian,Thomas,TE,New Mexico,DorianThomasNew Mexico,2026,Dorian,Thomas,TE,New Mexico,California,2026-01-07T02:30:10.000Z,0.9,4.0,Immediate
4909259,Chandler,Strong,OL,Georgia Southern,ChandlerStrongGeorgia Southern,2026,Chandler,Strong,IOL,Georgia Southern,North Texas,2026-01-07T01:41:28.000Z,0.85,3.0,Immediate
4909261,Da'Shawn,Davis,DL,Georgia Southern,Da'ShawnDavisGeorgia Southern,2026,Da'Shawn,Davis,DL,Georgia Southern,,2026-01-03T19:39:00.000Z,,3.0,Immediate
4910223,Malcolm,Hartzog,S,Nebraska,MalcolmHartzogNebraska,2026,Malcolm,Hartzog,S,Nebraska,Arizona,2026-01-10T15:56:00.000Z,0.86,3.0,Immediate
4910237,Abiathar,Curry,OL,Northern Illinois,AbiatharCurryNorthern Illinois,2026,Abiathar,Curry,OT,Northern Illinois,,2025-12-28T18:37:00.000Z,,3.0,Immediate
4910827,Evan,Boutorwick,LS,Michigan,EvanBoutorwickMichigan,2026,Evan,Boutorwick,LS,Michigan,Northwestern,2026-01-09T19:31:00.000Z,,,Immediate
4910846,Drake,Knobloch,LS,Baylor,DrakeKnoblochBaylor,2026,Drake,Knobloch,LS,Baylor,Northwest Missouri State,2026-02-05T02:29:00.000Z,,,Immediate
4910848,Carter,Sweazie,OL,James Madison,CarterSweazieJames Madison,2026,Carter,Sweazie,IOL,James Madison,UCLA,2026-01-09T18:05:11.000Z,0.85,3.0,Immediate
4911543,Lawrence,Hattar,OL,Michigan,LawrenceHattarMichigan,2026,Lawrence,Hattar,IOL,Michigan,,2026-01-15T17:22:00.000Z,,,Withdrawn
4911835,Jhamal,Shelby Jr.,DB,Louisiana Tech,JhamalShelby Jr.Louisiana Tech,2026,Jhamal,Shelby Jr.,CB,Louisiana Tech,Nicholls,2026-04-02T02:10:00.000Z,0.83,3.0,Immediate
4911905,Davis,Dotson,OL,Oklahoma State,DavisDotsonOklahoma State,2026,Davis,Dotson,OT,Oklahoma State,,2026-01-01T16:49:00.000Z,,3.0,Immediate
4911906,Kanen,Hamlett,TE,App State,KanenHamlettApp State,2026,Kanen,Hamlett,TE,App State,East Carolina,2026-01-08T00:00:00.000Z,,3.0,Immediate
4911915,Jacarrius,Peak,OL,NC State,JacarriusPeakNC State,2026,Jacarrius,Peak,OT,NC State,South Carolina,2026-01-09T01:13:00.000Z,0.94,4.0,Immediate
4911919,Khamari,Terrell,CB,Texas State,KhamariTerrellTexas State,2026,Khamari,Terrell,CB,Texas State,Washington State,2026-01-14T15:11:00.000Z,0.85,3.0,Immediate
4911929,Alonza,Barnett III,QB,James Madison,AlonzaBarnett IIIJames Madison,2026,Alonza,Barnett III,QB,James Madison,UCF,2026-01-04T20:01:00.000Z,0.86,3.0,Immediate
4911931,Carter,Miller,OL,UCF,CarterMillerUCF,2026,Carter,Miller,IOL,UCF,South Carolina,2026-01-06T21:29:00.000Z,0.86,3.0,Immediate
4911971,Jahiem,White,RB,West Virginia,JahiemWhiteWest Virginia,2026,Jahiem,White,RB,West Virginia,North Texas,2026-01-08T04:10:49.000Z,0.86,3.0,Immediate
4911975,Asani,Redwood,DT,West Virginia,AsaniRedwoodWest Virginia,2026,Asani,Redwood,DL,West Virginia,South Florida,2026-01-06T00:04:00.000Z,,3.0,Immediate
4912043,Kylish,Hicks,DB,UConn,KylishHicksUConn,2026,Kylish,Hicks,S,UConn,,2026-01-06T18:19:00.000Z,,3.0,Withdrawn
4912045,Ben,Murawski,OL,UConn,BenMurawskiUConn,2026,Ben,Murawski,OT,UConn,Michigan State,2026-01-04T19:10:00.000Z,0.87,3.0,Immediate
4912062,Kyle,Crum,QB,San Diego State,KyleCrumSan Diego State,2026,Kyle,Crum,QB,San Diego State,,2026-01-01T04:31:00.000Z,,3.0,Immediate
4912067,Chase,Sowell,WR,Iowa State,ChaseSowellIowa State,2026,Chase,Sowell,WR,Iowa State,Penn State,2026-01-05T14:30:00.000Z,0.93,4.0,Immediate
4912070,Adam,Tomczyk,DL,West Virginia,AdamTomczykWest Virginia,2026,Adam,Tomczyk,EDGE,West Virginia,Hawai'i,2026-01-29T01:28:00.000Z,0.84,3.0,Immediate
4912130,Trell,Harris,WR,Virginia,TrellHarrisVirginia,2026,Trell,Harris,WR,Virginia,Oklahoma,2026-01-05T18:06:00.000Z,0.93,4.0,Immediate
4912135,Justius,Lowe,WR,Oregon,JustiusLoweOregon,2026,Justius,Lowe,WR,Oregon,San Diego State,2026-01-13T23:57:00.000Z,0.86,3.0,Immediate
4912143,Tyson,Rooks,DB,Illinois,TysonRooksIllinois,2026,Tyson,Rooks,S,Illinois,,2026-01-02T02:49:00.000Z,,3.0,Immediate
4912182,Jacob,Finley,DB,Northern Illinois,JacobFinleyNorthern Illinois,2026,Jacob,Finley,CB,Northern Illinois,Cincinnati,2026-01-08T18:01:00.000Z,0.86,3.0,Immediate
4912198,Canaan,Williams,LB,Kent State,CanaanWilliamsKent State,2026,Canaan,Williams,LB,Kent State,,2025-12-06T06:00:00.000Z,,3.0,Immediate
4912226,Stone,Combs,LB,Nevada,StoneCombsNevada,2026,Stone,Combs,LB,Nevada,,2025-12-31T20:52:00.000Z,,2.0,Immediate
4912252,Gavriel,Lightfoot,DT,Colorado,GavrielLightfootColorado,2026,Gavriel,Lightfoot,DL,Colorado,San Diego State,2026-01-11T22:02:00.000Z,0.85,3.0,Immediate
4912254,Jordan,McCants,WR,West Virginia,JordanMcCantsWest Virginia,2026,Jordan,McCants,WR,West Virginia,,2026-01-02T14:18:00.000Z,,3.0,Immediate
4912265,J.C.,Sivley,TE,UAB,J.C.SivleyUAB,2026,J.C.,Sivley,TE,UAB,,2025-12-09T17:12:00.000Z,,3.0,Immediate
4912286,Iverson,Hooks,WR,UAB,IversonHooksUAB,2026,Iverson,Hooks,WR,UAB,Oregon,2026-01-12T19:32:16.000Z,0.88,3.0,Immediate
4912301,Ethan,Wesloski,LB,North Texas,EthanWesloskiNorth Texas,2026,Ethan,Wesloski,LB,North Texas,Oklahoma State,2026-01-06T17:31:00.000Z,0.85,3.0,Immediate
4912337,Justin,Eaglin,DB,James Madison,JustinEaglinJames Madison,2026,Justin,Eaglin,CB,James Madison,Colorado,2026-01-07T02:33:01.000Z,0.86,3.0,Immediate
4912340,Mason,Howard,OL,Wofford,MasonHowardWofford,2026,Mason,Howard,OT,Wofford,,2026-01-15T21:52:00.000Z,,3.0,Immediate
4912342,Wayne,Knight,RB,James Madison,WayneKnightJames Madison,2026,Wayne,Knight,RB,James Madison,UCLA,2026-01-07T21:47:49.000Z,0.87,3.0,Immediate
4912356,Amar,Thomas,EDGE,James Madison,AmarThomasJames Madison,2026,Amar,Thomas,EDGE,James Madison,,2026-01-06T19:52:00.000Z,0.86,3.0,Withdrawn
4912361,Devan,Williams,WR,Houston,DevanWilliamsHouston,2026,Devan,Williams,WR,Houston,Lamar Christian School,2026-01-23T05:56:00.000Z,,3.0,Immediate
4912454,Jason,Thompson,WR,Stanford,JasonThompsonStanford,2026,Jason,Thompson,WR,Stanford,,2025-12-16T01:50:00.000Z,,3.0,Immediate
4912556,Josh,Baka,S,UAB,JoshBakaUAB,2026,Josh,Baka,S,UAB,,2026-01-15T17:22:00.000Z,,2.0,Immediate
4912647,Austin,Novosad,QB,Oregon,AustinNovosadOregon,2026,Austin,Novosad,QB,Oregon,Bowling Green,2026-01-17T22:47:00.000Z,0.86,3.0,Immediate
4912864,Raheim,Jeter,QB,East Carolina,RaheimJeterEast Carolina,2026,Raheim,Jeter,QB,East Carolina,Alcorn State,2026-02-04T21:27:00.000Z,,3.0,Immediate
4912907,Joshua,Miller,OL,Syracuse,JoshuaMillerSyracuse,2026,Joshua,Miller,OT,Syracuse,Austin Peay,2026-01-08T04:14:00.000Z,,3.0,Immediate
4912914,Oumar,Conde,DL,Central Michigan,OumarCondeCentral Michigan,2026,Oumar,Conde,EDGE,Central Michigan,,2025-12-27T06:00:00.000Z,,3.0,Immediate
4912915,Wes,King,OL,Wyoming,WesKingWyoming,2026,Wes,King,IOL,Wyoming,West Virginia,2026-01-08T18:53:00.000Z,0.86,3.0,Immediate
4913037,Jontez,Williams,CB,Iowa State,JontezWilliamsIowa State,2026,Jontez,Williams,CB,Iowa State,USC,2026-01-04T18:30:00.000Z,0.93,4.0,Immediate
4914482,Charlie,Mirer,QB,Stanford,CharlieMirerStanford,2026,Charlie,Mirer,QB,Stanford,,2026-02-09T01:00:36.000Z,,3.0,Withdrawn
4915621,Joseph,Head Jr.,DL,Mississippi State,JosephHead Jr.Mississippi State,2026,Joseph,Head Jr.,EDGE,Mississippi State,Memphis,2026-01-09T18:15:00.000Z,,3.0,Immediate
4915712,Drew,Terrill,OL,Miami (OH),DrewTerrillMiami (OH),2026,Drew,Terrill,OT,Miami (OH),Houston,2026-01-04T18:01:00.000Z,0.85,3.0,Immediate
4916306,Bobby,Golden,WR,Louisville,BobbyGoldenLouisville,2026,Bobby,Golden,WR,Louisville,,2026-01-05T23:03:00.000Z,,3.0,Immediate
4916379,Jayvon,Parker,DL,Washington,JayvonParkerWashington,2026,Jayvon,Parker,DL,Washington,Maryland,2026-01-30T17:50:00.000Z,0.84,3.0,Immediate
4916380,Armon,Parker,DL,Washington,ArmonParkerWashington,2026,Armon,Parker,DL,Washington,Maryland,2026-01-30T17:45:00.000Z,0.86,3.0,Immediate
4916587,Darius,Thomas,LB,Oklahoma State,DariusThomasOklahoma State,2026,Darius,Thomas,LB,Oklahoma State,,2025-10-07T18:11:00.000Z,0.85,3.0,Immediate
4916885,Jaylen,Jenkins,RB,Texas State,JaylenJenkinsTexas State,2026,Jaylen,Jenkins,RB,Texas State,,2025-12-14T18:51:00.000Z,,3.0,Immediate
4916954,Jibreel,Al-Amin,LB,Marshall,JibreelAl-AminMarshall,2026,Jibreel,Al-Amin,LB,Marshall,Kansas,2026-01-09T16:20:00.000Z,0.86,3.0,Immediate
4916956,Blayne,Myrick,LB,South Alabama,BlayneMyrickSouth Alabama,2026,Blayne,Myrick,LB,South Alabama,Miami (OH),2026-01-14T20:52:02.000Z,0.84,3.0,Immediate
4916982,Luke,Sandy,OL,Wyoming,LukeSandyWyoming,2026,Luke,Sandy,IOL,Wyoming,Charlotte,2026-01-18T18:46:00.000Z,0.85,3.0,Immediate
4916985,Chapman,Lewis,DB,Texas Tech,ChapmanLewisTexas Tech,2026,Chapman,Lewis,S,Texas Tech,Utah State,2026-01-19T23:27:00.000Z,0.83,3.0,Immediate
4916987,T.J.,West,WR,Texas Tech,T.J.WestTexas Tech,2026,T.J.,West,WR,Texas Tech,UTSA,2026-01-07T00:55:00.000Z,,3.0,Immediate
4917058,Reese,Tripp,OL,Minnesota,ReeseTrippMinnesota,2026,Reese,Tripp,IOL,Minnesota,Middle Tennessee,2026-01-14T01:15:00.000Z,0.85,3.0,Immediate
4917091,Steven,Shannon,DL,Florida International,StevenShannonFlorida International,2026,Steven,Shannon,DL,Florida International,,2025-12-29T20:21:00.000Z,,3.0,Immediate
4917093,Ryan,Staub,QB,Colorado,RyanStaubColorado,2026,Ryan,Staub,QB,Colorado,Tennessee,2026-01-18T20:26:00.000Z,0.85,3.0,Immediate
4917119,Devin,Alves,WR,Virginia Tech,DevinAlvesVirginia Tech,2026,Devin,Alves,WR,Virginia Tech,Hawai'i,2026-01-13T14:53:00.000Z,0.83,3.0,Immediate
4917266,Charlie,Durkin,P,Kent State,CharlieDurkinKent State,2026,Charlie,Durkin,P,Kent State,Rice,2026-01-07T22:34:00.000Z,,,Immediate
4917270,Harry,Lodge,TE,Wake Forest,HarryLodgeWake Forest,2026,Harry,Lodge,TE,Wake Forest,UCLA,2026-01-20T06:00:00.000Z,0.85,3.0,Immediate
4917286,Will,Hryszko,PK,Kent State,WillHryszkoKent State,2026,Will,Hryszko,K,Kent State,Ohio,2026-02-04T15:41:00.000Z,,,Immediate
4917302,Shadre,Hurst,OL,Tulane,ShadreHurstTulane,2026,Shadre,Hurst,IOL,Tulane,Houston,2026-01-04T20:21:00.000Z,0.87,3.0,Immediate
4917310,Zylan,Perry,RB,Louisiana,ZylanPerryLouisiana,2026,Zylan,Perry,RB,Louisiana,Cincinnati,2026-01-08T20:33:29.000Z,0.85,3.0,Immediate
4917318,Xavier,Bausley,OL,West Virginia,XavierBausleyWest Virginia,2026,Xavier,Bausley,OT,West Virginia,Marshall,2026-01-05T03:37:00.000Z,,,Immediate
4917327,Jonathan,Maldonado,DE,Nevada,JonathanMaldonadoNevada,2026,Jonathan,Maldonado,EDGE,Nevada,Ole Miss,2026-01-04T14:08:00.000Z,0.87,3.0,Immediate
4917349,Jamari,Hawkins,WR,Memphis,JamariHawkinsMemphis,2026,Jamari,Hawkins,WR,Memphis,Arkansas,2026-01-05T14:10:00.000Z,0.86,3.0,Immediate
4917364,Brad,Baur,OL,Rice,BradBaurRice,2026,Brad,Baur,OT,Rice,,2026-01-07T16:40:00.000Z,,3.0,Immediate
4917370,Brooks,Johnson,TE,Coastal Carolina,BrooksJohnsonCoastal Carolina,2026,Brooks,Johnson,TE,Coastal Carolina,Florida Atlantic,2026-01-09T23:10:00.000Z,,3.0,Immediate
4917378,J'mari,Monette,DL,Indiana,J'mariMonetteIndiana,2026,J'mari,Monette,DL,Indiana,Memphis,2026-01-23T16:41:00.000Z,0.83,3.0,Immediate
4917400,Kiawan,Murphy,DL,Akron,KiawanMurphyAkron,2026,Kiawan,Murphy,DL,Akron,Western Kentucky,2026-01-12T02:35:00.000Z,0.82,3.0,Immediate
4917426,Ryan,Kingston,P,Southeast Missouri State,RyanKingstonSoutheast Missouri State,2026,Ryan,Kingston,P,Southeast Missouri State,Bowling Green,2026-01-17T21:18:00.000Z,0.83,3.0,Immediate
4917441,Landon,Williams,DE,New Mexico,LandonWilliamsNew Mexico,2026,Landon,Williams,EDGE,New Mexico,Stephen F. Austin,2026-02-02T03:05:00.000Z,,3.0,Immediate
4917620,TJ,Bush Jr.,DL,California,TJBush Jr.California,2026,TJ,Bush Jr.,EDGE,California,Minnesota,2026-01-07T15:26:00.000Z,0.87,3.0,Immediate
4917625,John,Stone,OL,Rutgers,JohnStoneRutgers,2026,John,Stone,IOL,Rutgers,Temple,2026-01-07T19:20:37.000Z,0.85,3.0,Immediate
4917945,Aidan,Mizell,WR,Florida,AidanMizellFlorida,2026,Aidan,Mizell,WR,Florida,UCLA,2026-01-07T16:58:00.000Z,0.9,4.0,Immediate
4917947,Malachi,Coleman,WR,Minnesota,MalachiColemanMinnesota,2026,Malachi,Coleman,WR,Minnesota,Wisconsin,2026-01-12T22:02:00.000Z,0.86,3.0,Immediate
4917948,Malik,Hartford,DB,Ohio State,MalikHartfordOhio State,2026,Malik,Hartford,S,Ohio State,UCLA,2026-01-14T04:17:22.000Z,0.86,3.0,Immediate
4917971,Princewill,Umanmielen,DE,Ole Miss,PrincewillUmanmielenOle Miss,2026,Princewill,Umanmielen,EDGE,Ole Miss,LSU,2026-01-15T23:55:00.000Z,0.98,5.0,Immediate
4917978,Cristian,Conyer,DB,App State,CristianConyerApp State,2026,Cristian,Conyer,CB,App State,Eastern Kentucky,2026-01-10T17:55:00.000Z,,3.0,Immediate
4917979,Malik,Ellis,OL,Troy,MalikEllisTroy,2026,Malik,Ellis,IOL,Troy,Nicholls,2026-01-12T16:48:00.000Z,,3.0,Immediate
4917981,AJ,Newberry,RB,Vanderbilt,AJNewberryVanderbilt,2026,AJ,Newberry,RB,Vanderbilt,Oregon State,2026-01-25T04:53:00.000Z,0.85,3.0,Immediate
4917983,Alex,Sanford Jr.,LB,Purdue,AlexSanford Jr.Purdue,2026,Alex,Sanford Jr.,LB,Purdue,Pittsburgh,2026-01-14T01:04:00.000Z,0.86,3.0,Immediate
4917985,Connor,Stroh,OL,Texas,ConnorStrohTexas,2026,Connor,Stroh,IOL,Texas,Kansas,2026-01-04T23:59:00.000Z,0.87,3.0,Immediate
4918094,Damian,Henderson II,RB,Sacramento State,DamianHenderson IISacramento State,2026,Damian,Henderson II,RB,Sacramento State,Colorado,2026-01-04T14:21:11.000Z,0.86,3.0,Immediate
4918099,Kenny,Minchey,QB,Notre Dame,KennyMincheyNotre Dame,2026,Kenny,Minchey,QB,Notre Dame,Kentucky,2026-01-06T02:54:00.000Z,0.92,4.0,Immediate
4918103,Cam,Cook,RB,Jacksonville State,CamCookJacksonville State,2026,Cam,Cook,RB,Jacksonville State,West Virginia,2026-01-06T22:10:00.000Z,0.87,3.0,Immediate
4918105,Jaylen,Johnson,RB,South Florida,JaylenJohnsonSouth Florida,2026,Jaylen,Johnson,RB,South Florida,Bethune-Cookman,2026-01-13T23:57:00.000Z,,3.0,Immediate
4918107,Reid,Mikeska,TE,Florida Atlantic,ReidMikeskaFlorida Atlantic,2026,Reid,Mikeska,TE,Florida Atlantic,UTRGV,2026-01-20T13:57:00.000Z,,3.0,Immediate
4918109,Michael,Parkes,WR,Iowa State,MichaelParkesIowa State,2026,Michael,Parkes,WR,Iowa State,,2025-12-26T15:14:00.000Z,,3.0,Immediate
4918112,Austin,Ramsey,DT,Kentucky,AustinRamseyKentucky,2026,Austin,Ramsey,DL,Kentucky,Kansas State,2026-01-07T03:03:00.000Z,0.86,3.0,Immediate
4918115,John,Slaughter,DB,Colorado,JohnSlaughterColorado,2026,John,Slaughter,S,Colorado,Purdue,2026-01-16T15:37:00.000Z,0.85,3.0,Immediate
4918121,Cole,Adams,WR,Alabama,ColeAdamsAlabama,2026,Cole,Adams,WR,Alabama,Vanderbilt,2026-01-09T22:44:00.000Z,0.86,3.0,Immediate
4918135,Carson,Dean,LB,Purdue,CarsonDeanPurdue,2026,Carson,Dean,LB,Purdue,,2025-12-10T16:55:00.000Z,,3.0,Immediate
